Master_Rec,zone_id,hour,Day,Hours,Latitude,Longitude
300839199,4,9,Saturday,9,35.213285,-89.863097
300839200,8,12,Saturday,12,35.205279,-89.777716
300839200,8,12,Saturday,12,35.205279,-89.777716
300839201,4,15,Saturday,15,35.204772,-89.862055
300839202,4,9,Sunday,9,35.2212,-89.8639
300839202,4,9,Sunday,9,35.2212,-89.8639
300839203,6,11,Sunday,11,35.261147,-89.783134
300839204,4,6,Monday,6,35.221221,-89.863741
300839204,4,6,Monday,6,35.221221,-89.863741
300839460,2,9,Monday,9,35.229084,-89.825554
300839460,2,9,Monday,9,35.229084,-89.825554
300839461,2,19,Friday,19,35.204987,-89.84017
300839677,4,23,Sunday,23,35.218098,-89.85697
300839678,8,11,Monday,11,35.207237,-89.77795
300840847,3,7,Thursday,7,35.194524,-89.869321
300840848,5,12,Thursday,12,35.266245,-89.833796
300840849,4,11,Thursday,11,35.206981,-89.86837
300840855,4,14,Thursday,14,35.231248,-89.861649
300840856,4,18,Thursday,18,35.21878,-89.86792
300840857,3,11,Friday,11,35.204814,-89.877738
300840858,4,21,Friday,21,35.207302,-89.873764
300840860,1,19,Sunday,19,35.214447,-89.825226
300840861,4,23,Sunday,23,35.204637,-89.857006
300841080,4,11,Monday,11,35.204569,-89.857472
300841081,3,10,Monday,10,35.19035,-89.86603
300841394,1,19,Saturday,19,35.20544,-89.814598
300841885,2,6,Monday,6,35.225904,-89.826389
300841886,1,14,Tuesday,14,35.237418,-89.793581
300841886,1,14,Tuesday,14,35.237418,-89.793581
300841887,4,17,Tuesday,17,35.213088,-89.868198
300841887,4,17,Tuesday,17,35.213088,-89.868198
300841888,4,10,Wednesday,10,35.204567,-89.85731
300841889,5,14,Wednesday,14,35.24112,-89.84255
300841890,1,17,Thursday,17,35.220924,-89.818725
300841891,3,17,Thursday,17,35.190484,-89.869063
300842661,6,16,Friday,16,35.248674,-89.763147
300842662,5,14,Friday,14,35.228476,-89.844845
300842662,5,14,Friday,14,35.228476,-89.844845
300842663,1,15,Friday,15,35.218714,-89.81675
300842668,4,18,Friday,18,35.204795,-89.864005
300842668,4,18,Friday,18,35.204795,-89.864005
300842671,2,15,Saturday,15,35.205335,-89.834497
300842671,2,15,Saturday,15,35.205335,-89.834497
300842690,3,18,Saturday,18,35.204784,-89.84047
300842693,4,19,Saturday,19,35.214337,-89.854268
300842694,4,20,Saturday,20,35.220787,-89.8644
300842695,4,18,Saturday,18,35.221269,-89.86363
300842695,4,18,Saturday,18,35.221269,-89.86363
300842696,2,19,Saturday,19,35.205367,-89.837971
300842701,8,19,Sunday,19,35.204755,-89.79195
300842701,8,19,Sunday,19,35.204755,-89.79195
300842702,6,20,Sunday,20,35.263602,-89.768678
300842703,4,9,Monday,9,35.210153,-89.875494
300842986,1,18,Thursday,18,35.215664,-89.82433
300842987,8,15,Thursday,15,35.204964,-89.792046
300842988,3,16,Monday,16,35.189248,-89.869411
300842989,4,14,Monday,14,35.218751,-89.867696
300843005,4,19,Monday,19,35.205147,-89.880656
300844482,4,2,Sunday,2,35.2204,-89.87921
300844811,6,13,Wednesday,13,35.255354,-89.825847
300914569,1,17,Sunday,17,35.204968,-89.808654
300915222,5,20,Wednesday,20,35.261346,-89.85269
300915467,4,20,Monday,20,35.204734,-89.864498
300915467,4,20,Monday,20,35.204734,-89.864498
300915468,1,19,Monday,19,35.229023,-89.810393
300915468,1,19,Monday,19,35.229023,-89.810393
300915489,2,18,Tuesday,18,35.221252,-89.828916
300915490,4,8,Wednesday,8,35.214323,-89.85307
300915493,1,11,Wednesday,11,35.228229,-89.809301
300915500,5,21,Wednesday,21,35.259,-89.83315
300915501,7,8,Thursday,8,35.229661,-89.792396
300915502,3,17,Thursday,17,35.199889,-89.867896
300916065,3,10,Sunday,10,35.200539,-89.839344
300916065,3,10,Sunday,10,35.200539,-89.839344
300916241,4,5,Sunday,5,35.218168,-89.872646
300916244,8,18,Saturday,18,35.212945,-89.814405
300916244,8,18,Saturday,18,35.212945,-89.814405
300916244,8,18,Saturday,18,35.212945,-89.814405
300916244,8,18,Saturday,18,35.212945,-89.814405
300916245,6,12,Saturday,12,35.234901,-89.811921
300916248,2,17,Wednesday,17,35.214565,-89.82514
300916249,5,14,Friday,14,35.230547,-89.856131
300916250,2,17,Friday,17,35.225796,-89.833176
300916462,4,11,Tuesday,11,35.218337,-89.862947
300916462,4,11,Tuesday,11,35.218337,-89.862947
300916463,4,16,Tuesday,16,35.204215,-89.868158
300916464,2,23,Saturday,23,35.204839,-89.840283
300916466,2,13,Wednesday,13,35.223484,-89.825704
300916467,6,11,Thursday,11,35.261776,-89.822206
300916468,2,11,Thursday,11,35.216955,-89.836122
300916470,2,15,Thursday,15,35.222432,-89.844715
300916471,3,14,Tuesday,14,35.194297,-89.852498
300916472,4,18,Friday,18,35.204207,-89.86803
300916473,8,10,Saturday,10,35.205313,-89.792121
300917043,6,12,Saturday,12,35.252879,-89.793204
300917266,2,16,Sunday,16,35.204894,-89.840367
300917391,5,19,Thursday,19,35.24066,-89.835146
300917393,2,23,Wednesday,23,35.230767,-89.83756
300917395,1,18,Friday,18,35.218389,-89.791832
300917397,6,11,Thursday,11,35.263528,-89.768712
300917398,1,13,Thursday,13,35.223727,-89.798026
300918766,2,15,Sunday,15,35.205394,-89.836897
300918767,2,16,Sunday,16,35.205608,-89.836728
300919212,7,15,Tuesday,15,35.216889,-89.776248
300919213,6,16,Tuesday,16,35.262894,-89.773045
300919214,4,14,Monday,14,35.209182,-89.876064
300919215,1,17,Monday,17,35.233925,-89.798754
300919217,2,8,Tuesday,8,35.2169,-89.8476
300919219,6,14,Friday,14,35.250003,-89.783435
300919220,2,15,Saturday,15,35.214559,-89.825194
300919221,3,8,Monday,8,35.204831,-89.84047
300919223,3,13,Thursday,13,35.204624,-89.840487
300919225,6,13,Monday,13,35.250056,-89.794575
300919226,2,9,Tuesday,9,35.209682,-89.844942
300919227,1,17,Wednesday,17,35.229021,-89.810362
300919227,1,17,Wednesday,17,35.229021,-89.810362
300919228,7,11,Thursday,11,35.207598,-89.791773
300919232,4,6,Thursday,6,35.204427,-89.866179
300919233,6,11,Thursday,11,35.26146,-89.785618
300919234,1,10,Tuesday,10,35.222422,-89.80776
300919235,4,19,Tuesday,19,35.204215,-89.868491
300919236,2,7,Wednesday,7,35.205383,-89.840571
300920562,1,16,Monday,16,35.226751,-89.819447
300920562,1,16,Monday,16,35.226751,-89.819447
300920563,2,6,Tuesday,6,35.229098,-89.836269
300920569,4,17,Sunday,17,35.204772,-89.860173
300920570,6,2,Monday,2,35.261391,-89.785098
300920571,4,6,Monday,6,35.210302,-89.880522
300920571,4,6,Monday,6,35.210302,-89.880522
300920572,6,19,Sunday,19,35.245802,-89.772146
300920573,3,20,Sunday,20,35.204749,-89.864322
300920573,3,20,Sunday,20,35.204749,-89.864322
300920577,4,15,Saturday,15,35.204673,-89.861946
300920580,8,14,Thursday,14,35.206163,-89.792397
300920581,1,18,Thursday,18,35.214435,-89.825027
300920582,5,5,Friday,5,35.216919,-89.83618
300920583,6,13,Saturday,13,35.229036,-89.810424
300920583,6,13,Saturday,13,35.229036,-89.810424
300920587,4,8,Thursday,8,35.218345,-89.86298
300920587,4,8,Thursday,8,35.218345,-89.86298
300920595,1,19,Thursday,19,35.227497,-89.811639
300920597,1,17,Thursday,17,35.212873,-89.81431
300920597,1,17,Thursday,17,35.212873,-89.81431
300920597,1,17,Thursday,17,35.212873,-89.81431
300920597,1,17,Thursday,17,35.212873,-89.81431
300920598,1,20,Monday,20,35.213028,-89.814566
300920598,1,20,Monday,20,35.213028,-89.814566
300920598,1,20,Monday,20,35.213028,-89.814566
300920598,1,20,Monday,20,35.213028,-89.814566
300920599,4,18,Monday,18,35.204138,-89.868592
300921139,3,11,Tuesday,11,35.205007,-89.834839
300921139,3,11,Tuesday,11,35.205007,-89.834839
300921140,5,7,Tuesday,7,35.262657,-89.858872
300921141,1,17,Tuesday,17,35.224765,-89.798914
300921142,3,16,Tuesday,16,35.204737,-89.86094
400019084,4,16,Saturday,16,35.26244,-89.7897
400019746,4,16,Monday,16,35.25056,-89.76026
300736547,2,21,Wednesday,21,35.204858,-89.84032
300736867,3,8,Friday,8,35.202934,-89.840355
300737111,6,11,Friday,11,35.23751,-89.793434
300737111,6,11,Friday,11,35.23751,-89.793434
300737112,5,0,Friday,0,35.257862,-89.861626
300738121,4,11,Friday,11,35.226456,-89.857955
300738122,4,22,Thursday,22,35.21754,-89.876753
300738125,1,18,Saturday,18,35.218212,-89.79181
300738126,2,7,Sunday,7,35.204761,-89.842889
300738131,5,16,Monday,16,35.261805,-89.822187
300738132,3,14,Tuesday,14,35.204212,-89.86805
300738133,5,14,Tuesday,14,35.252525,-89.8358
300738137,4,17,Tuesday,17,35.224692,-89.852449
300738138,1,22,Tuesday,22,35.216476,-89.81015
300738183,2,14,Wednesday,14,35.206135,-89.840576
300738699,8,12,Friday,12,35.205374,-89.778771
300738703,2,23,Friday,23,35.20465,-89.84037
300739063,3,14,Tuesday,14,35.205385,-89.834521
300739063,3,14,Tuesday,14,35.205385,-89.834521
300739064,8,9,Sunday,9,35.205647,-89.791952
300739104,3,10,Sunday,10,35.20285,-89.864585
300739942,6,10,Wednesday,10,35.234881,-89.810552
300740220,4,17,Thursday,17,35.218796,-89.867935
300740221,3,8,Thursday,8,35.204556,-89.857241
300740465,1,17,Wednesday,17,35.205446,-89.834459
300740465,1,17,Wednesday,17,35.205446,-89.834459
300740466,1,18,Wednesday,18,35.229147,-89.810296
300740466,1,18,Wednesday,18,35.229147,-89.810296
300740467,3,7,Thursday,7,35.193539,-89.864928
300740468,2,7,Thursday,7,35.20536,-89.8406
300740469,4,12,Wednesday,12,35.204901,-89.868484
300740472,3,11,Friday,11,35.190994,-89.869286
300740474,3,23,Friday,23,35.200496,-89.839399
300740474,3,23,Friday,23,35.200496,-89.839399
300740920,5,17,Saturday,17,35.229056,-89.836734
300740921,2,16,Saturday,16,35.204866,-89.840574
300740922,6,20,Sunday,20,35.25444,-89.79266
300740922,6,20,Sunday,20,35.25444,-89.79266
300741024,4,6,Monday,6,35.218715,-89.865346
300741238,1,22,Monday,22,35.205376,-89.834076
300741238,1,22,Monday,22,35.205376,-89.834076
300741526,4,20,Tuesday,20,35.218779,-89.868366
300741797,1,11,Wednesday,11,35.205372,-89.834651
300741797,1,11,Wednesday,11,35.205372,-89.834651
300741800,6,11,Wednesday,11,35.261373,-89.784762
300741800,6,11,Wednesday,11,35.261373,-89.784762
300741801,3,18,Wednesday,18,35.190468,-89.862305
300742562,2,10,Saturday,10,35.232235,-89.832695
300742563,2,14,Friday,14,35.20507,-89.839455
300742565,4,11,Friday,11,35.219965,-89.863115
300742566,3,12,Friday,12,35.204765,-89.86207
300742567,3,14,Thursday,14,35.204656,-89.857933
300742568,4,17,Wednesday,17,35.204692,-89.859247
300742569,3,18,Thursday,18,35.204768,-89.840474
300742770,8,16,Tuesday,16,35.212784,-89.814309
300742770,8,16,Tuesday,16,35.212784,-89.814309
300742770,8,16,Tuesday,16,35.212784,-89.814309
300742770,8,16,Tuesday,16,35.212784,-89.814309
300742772,4,9,Monday,9,35.21887,-89.867954
300742773,1,16,Thursday,16,35.205616,-89.834176
300742773,1,16,Thursday,16,35.205616,-89.834176
300742775,6,19,Saturday,19,35.118505,-89.861961
300742775,6,19,Saturday,19,35.118505,-89.861961
300742776,8,12,Saturday,12,35.206398,-89.77776
300742777,7,16,Sunday,16,35.216774,-89.776474
300742850,8,10,Thursday,10,35.212841,-89.80563
300742851,1,15,Friday,15,35.232408,-89.806357
300742900,2,13,Monday,13,35.226604,-89.844727
300743185,3,12,Tuesday,12,35.204573,-89.865424
300743362,2,22,Tuesday,22,35.204746,-89.84243
300743363,4,4,Tuesday,4,35.223446,-89.856766
300743694,4,14,Wednesday,14,35.205997,-89.847994
300743695,4,18,Tuesday,18,35.204901,-89.868576
300743701,3,2,Thursday,2,35.19067,-89.86833
300743745,4,6,Thursday,6,35.21852,-89.86535
300743993,6,16,Thursday,16,35.255013,-89.793236
300743997,1,18,Thursday,18,35.23048,-89.808856
300745803,8,19,Wednesday,19,35.204433,-89.78223
300746744,4,13,Thursday,13,35.221355,-89.863769
300746744,4,13,Thursday,13,35.221355,-89.863769
300746746,4,14,Thursday,14,35.21875,-89.867707
300749367,4,13,Thursday,13,35.216648,-89.852697
300828312,1,6,Thursday,6,35.213067,-89.81497
300828313,4,13,Thursday,13,35.21505,-89.852036
300828315,3,22,Thursday,22,35.203748,-89.848035
300829560,4,18,Saturday,18,35.20473,-89.861082
300829561,8,17,Friday,17,35.20778,-89.79185
300829562,6,15,Monday,15,35.263518,-89.768691
300829563,6,17,Monday,17,35.246277,-89.77182
300829564,4,22,Tuesday,22,35.20995,-89.86624
300829565,3,11,Wednesday,11,35.20018,-89.83969
300829565,3,11,Wednesday,11,35.20018,-89.83969
300829883,2,17,Wednesday,17,35.215219,-89.831813
300829884,1,16,Tuesday,16,35.212953,-89.814536
300829884,1,16,Tuesday,16,35.212953,-89.814536
300829884,1,16,Tuesday,16,35.212953,-89.814536
300829884,1,16,Tuesday,16,35.212953,-89.814536
300829885,3,18,Thursday,18,35.204269,-89.840418
300829886,1,18,Thursday,18,35.233365,-89.803865
300829887,7,19,Thursday,19,35.218351,-89.748048
300829889,8,8,Wednesday,8,35.205764,-89.808851
300830551,5,19,Thursday,19,35.256138,-89.842804
300830552,3,13,Friday,13,35.204661,-89.859067
300830553,5,20,Wednesday,20,35.245199,-89.837698
300830554,3,17,Friday,17,35.199802,-89.84009
300830556,6,11,Saturday,11,35.255775,-89.812939
300830557,5,12,Saturday,12,35.26179,-89.822098
300830558,6,5,Sunday,5,35.261303,-89.82221
300830559,3,15,Sunday,15,35.20201,-89.86513
300830560,1,15,Sunday,15,35.212978,-89.814519
300830560,1,15,Sunday,15,35.212978,-89.814519
300830560,1,15,Sunday,15,35.212978,-89.814519
300830560,1,15,Sunday,15,35.212978,-89.814519
300831089,2,7,Monday,7,35.2079,-89.842865
300831090,3,15,Monday,15,35.203766,-89.84509
300831091,7,16,Monday,16,35.237328,-89.793324
300831091,7,16,Monday,16,35.237328,-89.793324
300831092,1,7,Tuesday,7,35.218681,-89.815845
300831336,4,17,Tuesday,17,35.209498,-89.865731
300831339,2,18,Tuesday,18,35.229088,-89.836266
300831590,1,11,Tuesday,11,35.23647,-89.80779
300831593,4,12,Thursday,12,35.22109,-89.86355
300831593,4,12,Thursday,12,35.22109,-89.86355
300831594,2,17,Thursday,17,35.218529,-89.821176
300832247,3,17,Wednesday,17,35.189905,-89.869174
300832248,3,8,Friday,8,35.204437,-89.86425
300832249,6,17,Thursday,17,35.23407,-89.80302
300832250,1,10,Friday,10,35.232993,-89.811923
300832252,3,6,Saturday,6,35.205275,-89.834589
300832252,3,6,Saturday,6,35.205275,-89.834589
300832253,4,16,Saturday,16,35.204739,-89.861299
300832254,6,19,Saturday,19,35.248564,-89.819438
300832255,3,10,Sunday,10,35.190615,-89.866263
300832256,1,0,Sunday,0,35.207912,-89.7919
300832539,4,18,Monday,18,35.218085,-89.863018
300832539,4,18,Monday,18,35.218085,-89.863018
300833118,4,17,Monday,17,35.210915,-89.868211
300833119,3,16,Tuesday,16,35.20055,-89.83938
300833119,3,16,Tuesday,16,35.20055,-89.83938
300833122,4,4,Wednesday,4,35.218218,-89.862952
300833122,4,4,Wednesday,4,35.218218,-89.862952
300833123,2,10,Wednesday,10,35.21689,-89.83623
300833124,3,17,Wednesday,17,35.204067,-89.86775
300833125,2,9,Thursday,9,35.216934,-89.836705
300834030,3,17,Friday,17,35.204514,-89.86543
300834032,7,17,Sunday,17,35.216682,-89.768906
300834572,2,18,Monday,18,35.20495,-89.84006
300834573,7,9,Tuesday,9,35.226145,-89.771816
300834574,4,17,Monday,17,35.221456,-89.863713
300834574,4,17,Monday,17,35.221456,-89.863713
300834575,7,12,Tuesday,12,35.204799,-89.777683
300834575,7,12,Tuesday,12,35.204799,-89.777683
300834576,4,14,Tuesday,14,35.220173,-89.878464
300834577,3,15,Tuesday,15,35.204723,-89.84165
300834853,8,15,Wednesday,15,35.206438,-89.814764
300835118,3,17,Wednesday,17,35.204564,-89.864236
300835118,3,17,Wednesday,17,35.204564,-89.864236
300835119,6,16,Wednesday,16,35.261659,-89.796291
300835120,4,6,Thursday,6,35.218666,-89.86633
300835121,3,13,Thursday,13,35.199992,-89.868032
300835844,1,9,Friday,9,35.233517,-89.8119
300835858,3,17,Friday,17,35.204805,-89.840932
300835859,3,17,Friday,17,35.197258,-89.86903
300835860,2,17,Friday,17,35.216156,-89.8369
300835862,2,21,Friday,21,35.217045,-89.835903
300836385,1,15,Friday,15,35.207679,-89.793021
300836387,3,9,Monday,9,35.204644,-89.857363
300909116,4,10,Tuesday,10,35.214836,-89.868283
300909117,1,10,Tuesday,10,35.209513,-89.815217
300909128,2,15,Saturday,15,35.204716,-89.841793
300909129,8,16,Sunday,16,35.212965,-89.814508
300909129,8,16,Sunday,16,35.212965,-89.814508
300909129,8,16,Sunday,16,35.212965,-89.814508
300909129,8,16,Sunday,16,35.212965,-89.814508
300909130,4,16,Sunday,16,35.2073,-89.880555
300910258,2,18,Saturday,18,35.205065,-89.839482
300910259,1,17,Saturday,17,35.21816,-89.791631
300910260,3,2,Sunday,2,35.193712,-89.863698
300910261,4,13,Sunday,13,35.204764,-89.862659
300910262,4,17,Sunday,17,35.20412,-89.868472
300910266,7,16,Wednesday,16,35.240568,-89.785628
300910267,4,18,Wednesday,18,35.216442,-89.851737
300910268,1,17,Thursday,17,35.216469,-89.791793
300910269,1,18,Thursday,18,35.20534,-89.834466
300910269,1,18,Thursday,18,35.20534,-89.834466
300910270,4,6,Friday,6,35.218947,-89.867938
300911602,7,8,Saturday,8,35.216661,-89.776282
300911607,8,14,Wednesday,14,35.205149,-89.802328
300911608,3,18,Wednesday,18,35.202849,-89.840355
300911610,8,11,Friday,11,35.216385,-89.791655
300911611,2,15,Friday,15,35.215498,-89.826478
300911612,1,17,Friday,17,35.230553,-89.809014
300911613,1,17,Friday,17,35.224364,-89.800666
300911614,7,13,Friday,13,35.239922,-89.771972
300911618,2,8,Saturday,8,35.230912,-89.844944
300911619,2,17,Friday,17,35.226621,-89.861136
300911848,1,7,Monday,7,35.233777,-89.797423
300911849,3,8,Monday,8,35.199094,-89.868702
300911849,3,8,Monday,8,35.199094,-89.868702
300911850,5,10,Monday,10,35.241115,-89.837689
300911850,5,10,Monday,10,35.241115,-89.837689
300912040,4,12,Tuesday,12,35.204978,-89.863856
300912041,3,12,Wednesday,12,35.20041,-89.839306
300912041,3,12,Wednesday,12,35.20041,-89.839306
300912046,3,11,Wednesday,11,35.1906,-89.869268
300912509,3,8,Friday,8,35.204731,-89.877066
300912510,8,14,Sunday,14,35.212957,-89.814505
300912510,8,14,Sunday,14,35.212957,-89.814505
300912510,8,14,Sunday,14,35.212957,-89.814505
300912510,8,14,Sunday,14,35.212957,-89.814505
300912511,4,10,Saturday,10,35.219609,-89.847152
300912513,7,22,Wednesday,22,35.245727,-89.771575
300913010,5,12,Friday,12,35.256126,-89.842797
300913013,5,12,Saturday,12,35.25873,-89.831953
300913016,4,6,Wednesday,6,35.220288,-89.878749
300913017,5,18,Thursday,18,35.235387,-89.861439
300913018,1,8,Tuesday,8,35.213176,-89.816091
300913019,1,12,Tuesday,12,35.237478,-89.793487
300913019,1,12,Tuesday,12,35.237478,-89.793487
300913545,8,15,Tuesday,15,35.209508,-89.791849
300913587,4,14,Friday,14,35.204766,-89.85432
300914572,5,12,Wednesday,12,35.24011,-89.859059
300914577,2,19,Thursday,19,35.20615,-89.840581
300914579,5,14,Friday,14,35.257486,-89.833117
300914579,5,14,Friday,14,35.257486,-89.833117
300914581,2,14,Thursday,14,35.217045,-89.836586
300914582,6,17,Thursday,17,35.266133,-89.768432
300914585,3,17,Wednesday,17,35.190671,-89.870379
300914586,8,17,Monday,17,35.205578,-89.809814
300914587,3,23,Friday,23,35.199868,-89.867911
300915466,7,17,Friday,17,35.237402,-89.793436
300915466,7,17,Friday,17,35.237402,-89.793436
300919231,2,8,Friday,8,35.22344,-89.844999
300949417,6,7,Monday,7,35.262014,-89.803695
300949418,6,8,Monday,8,35.258146,-89.79303
300949599,2,9,Tuesday,9,35.216913,-89.836231
300949600,4,16,Tuesday,16,35.219134,-89.867917
300950088,2,6,Wednesday,6,35.216989,-89.837141
300950089,2,11,Wednesday,11,35.208406,-89.840662
300950090,6,16,Wednesday,16,35.258843,-89.823517
300950093,4,15,Wednesday,15,35.218083,-89.863135
300950093,4,15,Wednesday,15,35.218083,-89.863135
300950610,8,12,Friday,12,35.206106,-89.791907
300950612,3,13,Friday,13,35.202814,-89.864666
300950613,4,16,Friday,16,35.218776,-89.867934
300950617,2,12,Sunday,12,35.215438,-89.826453
300950824,2,7,Tuesday,7,35.229998,-89.845159
300950826,2,16,Saturday,16,35.216928,-89.836196
300950827,3,12,Monday,12,35.200465,-89.839308
300950827,3,12,Monday,12,35.200465,-89.839308
300950828,4,14,Monday,14,35.210115,-89.873662
300950829,4,14,Monday,14,35.208114,-89.852035
300950830,4,14,Monday,14,35.204584,-89.857371
300950832,4,7,Tuesday,7,35.20998,-89.868313
300950832,4,7,Tuesday,7,35.20998,-89.868313
300950864,6,6,Tuesday,6,35.258195,-89.785396
300951260,3,11,Wednesday,11,35.200886,-89.839615
300951260,3,11,Wednesday,11,35.200886,-89.839615
300951261,4,17,Wednesday,17,35.214035,-89.86123
300951985,4,16,Thursday,16,35.232103,-89.837781
300951986,2,16,Friday,16,35.205275,-89.838784
300951988,8,17,Friday,17,35.204829,-89.814757
300951992,7,5,Monday,5,35.216665,-89.776252
300951993,2,21,Thursday,21,35.204742,-89.84493
300952104,6,10,Wednesday,10,35.235397,-89.815752
300952105,4,6,Friday,6,35.204766,-89.860946
300952107,1,16,Monday,16,35.212996,-89.814586
300952107,1,16,Monday,16,35.212996,-89.814586
300952107,1,16,Monday,16,35.212996,-89.814586
300952107,1,16,Monday,16,35.212996,-89.814586
300952178,8,3,Tuesday,3,35.212884,-89.81397
300952178,8,3,Tuesday,3,35.212884,-89.81397
300952178,8,3,Tuesday,3,35.212884,-89.81397
300952178,8,3,Tuesday,3,35.212884,-89.81397
300952567,3,18,Wednesday,18,35.204701,-89.864296
300952567,3,18,Wednesday,18,35.204701,-89.864296
300953151,3,13,Thursday,13,35.19957,-89.856811
300953152,4,16,Thursday,16,35.218112,-89.856834
300953154,3,18,Friday,18,35.20056,-89.839406
300953154,3,18,Friday,18,35.20056,-89.839406
300953157,4,17,Sunday,17,35.204603,-89.865207
300953470,8,15,Monday,15,35.21623,-89.791674
300953471,7,2,Tuesday,2,35.252445,-89.77413
300953472,1,7,Tuesday,7,35.230652,-89.799808
300953473,4,9,Tuesday,9,35.210259,-89.878369
300953475,3,12,Monday,12,35.205305,-89.83455
300953475,3,12,Monday,12,35.205305,-89.83455
300953478,5,16,Thursday,16,35.223899,-89.855646
300953854,5,17,Tuesday,17,35.258749,-89.870896
300953855,5,17,Thursday,17,35.241085,-89.83768
300953855,5,17,Thursday,17,35.241085,-89.83768
300953856,5,14,Wednesday,14,35.236327,-89.819031
300953857,1,16,Wednesday,16,35.233955,-89.801679
300953873,2,13,Thursday,13,35.204897,-89.840435
300954726,6,18,Saturday,18,35.261352,-89.78467
300954726,6,18,Saturday,18,35.261352,-89.78467
300954727,4,16,Saturday,16,35.221394,-89.852491
300954729,6,14,Saturday,14,35.261856,-89.803117
300954730,7,18,Tuesday,18,35.224647,-89.792097
300955717,5,23,Sunday,23,35.256108,-89.842781
300969188,4,21,Saturday,21,35.204594,-89.859887
300969189,3,12,Sunday,12,35.205464,-89.837098
300969190,6,0,Sunday,0,35.257077,-89.771653
300969191,2,22,Sunday,22,35.204824,-89.840431
300969192,4,13,Saturday,13,35.213025,-89.870464
300969196,1,15,Thursday,15,35.216385,-89.791883
300969197,6,12,Thursday,12,35.262118,-89.812064
300969198,7,0,Thursday,0,35.220942,-89.778359
300969199,3,21,Thursday,21,35.201125,-89.874759
300969812,7,9,Tuesday,9,35.216996,-89.766078
300969814,5,18,Tuesday,18,35.258365,-89.829157
300969815,1,15,Thursday,15,35.212994,-89.814363
300969815,1,15,Thursday,15,35.212994,-89.814363
300969815,1,15,Thursday,15,35.212994,-89.814363
300969815,1,15,Thursday,15,35.212994,-89.814363
300969816,3,6,Friday,6,35.19929,-89.868573
300969816,3,6,Friday,6,35.19929,-89.868573
300969817,6,14,Friday,14,35.237652,-89.793475
300969817,6,14,Friday,14,35.237652,-89.793475
300970362,1,15,Monday,15,35.229127,-89.810441
300970362,1,15,Monday,15,35.229127,-89.810441
300970365,5,19,Saturday,19,35.241232,-89.84486
300971079,3,12,Friday,12,35.204881,-89.840469
300971080,7,14,Sunday,14,35.218019,-89.752149
300971082,1,13,Monday,13,35.220212,-89.791941
300971086,5,20,Tuesday,20,35.25724,-89.833292
300971086,5,20,Tuesday,20,35.25724,-89.833292
300971087,6,10,Wednesday,10,35.257176,-89.793666
300971089,4,15,Wednesday,15,35.218256,-89.862928
300971089,4,15,Wednesday,15,35.218256,-89.862928
300971092,8,13,Friday,13,35.205505,-89.791898
300971093,6,7,Friday,7,35.261742,-89.774218
300971095,3,14,Friday,14,35.203625,-89.840472
300971096,4,20,Friday,20,35.204716,-89.864257
300971096,4,20,Friday,20,35.204716,-89.864257
300971103,4,20,Friday,20,35.204228,-89.868515
300971107,6,15,Friday,15,35.263594,-89.768684
300971108,8,17,Friday,17,35.204861,-89.802228
300971108,8,17,Friday,17,35.204861,-89.802228
300971162,2,21,Friday,21,35.234282,-89.836159
300971479,2,19,Sunday,19,35.229117,-89.836306
300971480,4,6,Tuesday,6,35.21878,-89.868068
300971481,1,13,Monday,13,35.229045,-89.810402
300971481,1,13,Monday,13,35.229045,-89.810402
300971483,1,14,Monday,14,35.233948,-89.794336
300971484,3,23,Monday,23,35.199642,-89.853662
300971485,1,14,Tuesday,14,35.218495,-89.816087
300971704,3,22,Wednesday,22,35.204599,-89.877385
300971705,8,15,Wednesday,15,35.212972,-89.814366
300971705,8,15,Wednesday,15,35.212972,-89.814366
300971705,8,15,Wednesday,15,35.212972,-89.814366
300971705,8,15,Wednesday,15,35.212972,-89.814366
300971706,4,14,Thursday,14,35.210211,-89.880488
300971706,4,14,Thursday,14,35.210211,-89.880488
300971709,1,8,Friday,8,35.212994,-89.814616
300971709,1,8,Friday,8,35.212994,-89.814616
300971709,1,8,Friday,8,35.212994,-89.814616
300971709,1,8,Friday,8,35.212994,-89.814616
300971794,1,17,Thursday,17,35.216798,-89.808156
300971794,1,17,Thursday,17,35.216798,-89.808156
300971794,1,17,Thursday,17,35.216798,-89.808156
300971794,1,17,Thursday,17,35.216798,-89.808156
300971795,3,19,Friday,19,35.199091,-89.868501
300971796,4,18,Thursday,18,35.205111,-89.880664
300971797,7,11,Monday,11,35.23758,-89.793111
300971797,7,11,Monday,11,35.23758,-89.793111
300972465,2,11,Tuesday,11,35.216951,-89.835878
300972466,1,14,Tuesday,14,35.230607,-89.808851
300972468,3,17,Thursday,17,35.204603,-89.864304
300972468,3,17,Thursday,17,35.204603,-89.864304
300972470,2,7,Monday,7,35.235122,-89.831712
300972472,1,22,Saturday,22,35.213181,-89.815642
300972473,4,12,Sunday,12,35.216568,-89.846759
300972475,1,13,Monday,13,35.228931,-89.810496
300972475,1,13,Monday,13,35.228931,-89.810496
300972478,2,17,Monday,17,35.20544,-89.83686
300972481,2,10,Friday,10,35.206283,-89.840648
300972482,1,13,Friday,13,35.220331,-89.819243
300972483,4,15,Friday,15,35.258166,-89.862828
300972484,1,16,Friday,16,35.231598,-89.807543
